gaze_az_deg,gaze_el_deg,median_abs_delta_po_deg,p90_abs_delta_po_deg,fraction_abs_delta_po_gt_threshold,median_signed_delta_po_deg,median_circular_variance_change,median_tuning_strength_change,median_abs_tuning_strength_change
1.0,1.5,3.1464505727869607,25.853335208783967,0.25,0.06464465703907507,0.0024353810848155577,-0.0024353810848155577,0.027313368404308536
1.5,1.5,3.284183703633758,30.852118539616285,0.27,0.2012113917346312,0.0017184948832296154,-0.0017184948832296154,0.03284930434278671
2.0,1.5,4.098343646286608,32.30746119426957,0.31,0.47675763894181955,0.0007470138266644222,-0.0007470138266644222,0.03879202015042038
2.5,1.5,4.787527282006032,35.27300638240657,0.35,0.7139020766296369,-0.0009062522765319048,0.0009062522765319048,0.04851331422338245
3.0,1.5,6.393964011636939,42.8461795795386,0.4,0.7399900773956745,-0.0030231806974120867,0.0030231806974120867,0.05556560938198368
3.5,1.5,7.365225900286028,44.15465402303259,0.41,1.0563549536559833,-0.0017180206608825022,0.0017180206608825022,0.05819310948172807
4.0,1.5,8.381491108570103,44.571292071468704,0.44,0.8349224676233575,-0.005739575370049765,0.005739575370049765,0.0617340200219722
4.5,1.5,9.268150335348452,43.27906530149253,0.44666666666666666,0.7811415873778245,-0.0034704833267270585,0.0034704833267270585,0.06212061184466372
5.0,1.5,9.986137671565032,46.81942154123368,0.49666666666666665,0.7157987072478136,-0.013677754700241407,0.013677754700241407,0.06450843209734652
0.0,2.0,3.586041885379565,31.81598485424484,0.25333333333333335,-0.303391728737644,0.002512373052927952,-0.002512373052927952,0.03430115457879146
0.5,2.0,3.1556339999497993,34.81507692770952,0.2833333333333333,-0.13299778484861235,0.0014978707926033286,-0.0014978707926033286,0.029441514888164544
1.0,2.0,3.369609952034814,35.16622523546853,0.29333333333333333,-0.14464744517085393,0.0018881366589569293,-0.0018881366589569293,0.03014964113223989
1.5,2.0,4.29878752953114,43.114005847633976,0.31,-0.06985479281007656,0.002216887021666114,-0.002216887021666114,0.03158063424857416
2.0,2.0,4.875078076395582,36.104433967372955,0.3433333333333333,0.25902929118771567,0.0033936892344095804,-0.0033936892344095804,0.040018965332706935
