baseline_label,baseline_az_deg,baseline_el_deg,path_label,session_index,gaze_shift_az_deg,gaze_shift_el_deg,gaze_shift_magnitude_deg,effective_center_az_deg,effective_center_el_deg,effective_center_radius_deg,scenario,center_az_deg,center_el_deg,center_displacement_cm,max_orientation_error_deg,median_orientation_error_deg,orientation_error_horizontal_deg,orientation_error_oblique_45_deg,orientation_error_vertical_deg,jacobian_det,jacobian_scale_major,jacobian_scale_minor,patch_mean_displacement_cm,patch_median_displacement_cm,patch_max_displacement_cm,patch_mean_radial_error_cm,patch_mean_abs_tangential_error_cm,patch_max_abs_tangential_error_cm,patch_mean_normalized_error,patch_p95_displacement_cm,patch_corner_displacement_cm,patch_center_displacement_cm
mild_horizontal,2.5,0.0,horizontal,16,8.0,0.0,8.0,10.5,0.0,10.5,exact_distance_minus_5cm,10.5,0.0,0.9266952246576718,1.9895196601282805e-13,1.3500311979441904e-13,0.0,1.9895196601282805e-13,0.0,0.4444444444444473,0.666666666666671,0.6666666666666666,0.9527866793436623,0.9507534746094581,1.3425708173910396,-0.9527866793436623,4.62874995785031e-17,2.7755575615628914e-16,0.33333333333333337,1.2809727184905355,0.6695998321423838,0.9266952246576718
mild_horizontal,2.5,0.0,horizontal,16,8.0,0.0,8.0,10.5,0.0,10.5,exact_distance_plus_5cm,10.5,0.0,0.9266952246576721,1.9895196601282805e-13,1.3500311979441904e-13,0.0,1.9895196601282805e-13,0.0,1.7777777777777892,1.333333333333342,1.3333333333333333,0.9527866793436623,0.9507534746094584,1.3425708173910404,0.9527866793436623,9.19145452458669e-17,4.996003610813204e-16,0.33333333333333337,1.280972718490535,0.6695998321423835,0.9266952246576721
mild_horizontal,2.5,0.0,horizontal,16,8.0,0.0,8.0,10.5,0.0,10.5,planar_no_correction,10.5,0.0,0.031192102081946782,0.48374820581477707,0.3407759621462034,0.0,0.48374820581477707,0.0,0.9506002048853497,0.9832543442452929,0.9667897329403541,0.03802028363515673,0.0331432216082323,0.09071455460704003,-0.037794661783297316,0.0034989816409607298,0.012506562698286837,0.012184764122236194,0.080357135906896,0.011222322089767277,0.031192102081946782
mild_horizontal,2.5,0.0,horizontal,17,8.5,0.0,8.5,11.0,0.0,11.0,exact_true_distance,11.0,0.0,4.440892098500626e-16,4.263256414560601e-14,1.4210854715202004e-14,0.0,2.842170943040401e-14,0.0,1.000000000000001,1.0000000000000009,1.0000000000000002,1.4783902737169772e-16,2.7755575615628914e-17,9.155133597044475e-16,6.825824924703783e-17,5.092678089970409e-17,4.1512623450582695e-16,4.880177601607194e-17,4.577566798522237e-16,2.220446049250313e-16,4.440892098500626e-16
mild_horizontal,2.5,0.0,horizontal,17,8.5,0.0,8.5,11.0,0.0,11.0,exact_distance_minus_5cm,11.0,0.0,0.9719015456885922,1.9895196601282805e-13,1.2789769243681803e-13,0.0,1.8474111129762605e-13,0.0,0.44444444444444736,0.666666666666671,0.6666666666666667,0.9969674844764287,0.9948534298010346,1.3877823825807243,-0.9969674844764288,4.4254539883277454e-17,2.7755575615628914e-16,0.3333333333333333,1.3270893463097213,0.7078051580142383,0.9719015456885922
mild_horizontal,2.5,0.0,horizontal,17,8.5,0.0,8.5,11.0,0.0,11.0,exact_distance_plus_5cm,11.0,0.0,0.9719015456885929,1.9895196601282805e-13,1.2789769243681803e-13,0.0,1.8474111129762605e-13,0.0,1.7777777777777892,1.333333333333342,1.3333333333333335,0.9969674844764289,0.9948534298010352,1.3877823825807256,0.9969674844764289,8.684968931481742e-17,4.996003610813204e-16,0.33333333333333337,1.3270893463097218,0.7078051580142386,0.9719015456885929
mild_horizontal,2.5,0.0,horizontal,17,8.5,0.0,8.5,11.0,0.0,11.0,planar_no_correction,11.0,0.0,0.03591137127513333,0.5312048466118142,0.37421036112058914,0.0,0.5312048466118142,0.0,0.9458870279948189,0.9816266229220004,0.963591457186852,0.04307933301407814,0.037981383114242546,0.10003833157297584,-0.04284572858753325,0.0037960018914136974,0.013305825618495047,0.013279045346400295,0.08899738650060658,0.013264516033452033,0.03591137127513333
mild_horizontal,2.5,0.0,horizontal,18,9.0,0.0,9.0,11.5,0.0,11.5,exact_true_distance,11.5,0.0,0.0,4.263256414560601e-14,1.4210854715202004e-14,0.0,2.842170943040401e-14,0.0,1.000000000000001,1.0000000000000009,1.0000000000000002,1.5910861526697263e-16,5.551115123125783e-17,9.155133597044475e-16,5.558792783536758e-17,6.039599732221068e-17,4.1629228265941034e-16,5.2240626684436366e-17,4.965068306494546e-16,2.220446049250313e-16,0.0
mild_horizontal,2.5,0.0,horizontal,18,9.0,0.0,9.0,11.5,0.0,11.5,exact_distance_minus_5cm,11.5,0.0,1.0172614971184966,1.9895196601282805e-13,1.2789769243681803e-13,0.0,1.8474111129762605e-13,0.0,0.44444444444444736,0.666666666666671,0.6666666666666667,1.0414077210365633,1.0389719193868088,1.4333067341651078,-1.0414077210365633,4.786639720982048e-17,2.7755575615628914e-16,0.33333333333333337,1.3736994780420755,0.7467745695952331,1.0172614971184966
mild_horizontal,2.5,0.0,horizontal,18,9.0,0.0,9.0,11.5,0.0,11.5,exact_distance_plus_5cm,11.5,0.0,1.0172614971184974,1.9895196601282805e-13,1.2789769243681803e-13,0.0,1.8474111129762605e-13,0.0,1.7777777777777892,1.333333333333342,1.3333333333333335,1.0414077210365633,1.0389719193868094,1.4333067341651076,1.0414077210365635,9.484737339501984e-17,4.996003610813204e-16,0.33333333333333337,1.373699478042076,0.7467745695952331,1.0172614971184974
mild_horizontal,2.5,0.0,horizontal,18,9.0,0.0,9.0,11.5,0.0,11.5,planar_no_correction,11.5,0.0,0.04109153166527202,0.5809236832787974,0.40923962416968607,0.0,0.5809236832787832,0.0,0.9409740898517087,0.9799241470065412,0.9602519671815246,0.048603394063157716,0.04331208557206507,0.11002051255966176,-0.04836177548666454,0.004106823877315756,0.014132767741858461,0.014425233031401363,0.09845599469118164,0.015594635608396986,0.04109153166527202
mild_horizontal,2.5,0.0,horizontal,19,9.5,0.0,9.5,12.0,0.0,12.0,exact_true_distance,12.0,0.0,0.0,2.8421709430404007e-13,2.0605739337042905e-13,0.0,2.8421709430404007e-13,0.0,0.9999999999999898,1.0,0.9999999999999898,1.8472443820126294e-16,5.551115123125783e-17,9.155133597044475e-16,1.0530842983810055e-16,5.4419997757275064e-17,4.1512623450582695e-16,5.4851858932341117e-17,8.881784197001252e-16,0.0,0.0
mild_horizontal,2.5,0.0,horizontal,19,9.5,0.0,9.5,12.0,0.0,12.0,exact_distance_minus_5cm,12.0,0.0,1.0627828083501103,1.9895196601282805e-13,1.3500311979441904e-13,0.0,1.9895196601282805e-13,0.0,0.4444444444444473,0.666666666666671,0.6666666666666666,1.0861013170556209,1.0833956363114938,1.4791443939796745,-1.0861013170556209,4.6498019262678745e-17,2.7755575615628914e-16,0.3333333333333333,1.4196545001001748,0.7864169763718971,1.0627828083501103
mild_horizontal,2.5,0.0,horizontal,19,9.5,0.0,9.5,12.0,0.0,12.0,exact_distance_plus_5cm,12.0,0.0,1.0627828083501112,1.9895196601282805e-13,1.3500311979441904e-13,0.0,1.9895196601282805e-13,0.0,1.7777777777777892,1.333333333333342,1.3333333333333333,1.086101317055621,1.0833956363114938,1.4791443939796736,1.086101317055621,9.027992181579713e-17,4.996003610813204e-16,0.33333333333333337,1.4196545001001766,0.786416976371897,1.0627828083501112
mild_horizontal,2.5,0.0,horizontal,19,9.5,0.0,9.5,12.0,0.0,12.0,planar_no_correction,12.0,0.0,0.04675577146053822,0.6329122095225443,0.44586929544153264,0.0,0.6329122095225301,0.0,0.9358639796662958,0.9781470461477352,0.9567722801515743,0.05461582269385036,0.04917715228533861,0.12068730398496193,-0.05436615555148981,0.00443151287849645,0.014987503365654447,0.015623348824253211,0.1084651587406166,0.01823388846540213,0.04675577146053822
mild_horizontal,2.5,0.0,horizontal,20,10.0,0.0,10.0,12.5,0.0,12.5,exact_true_distance,12.5,0.0,0.0,3.694822225952521e-13,2.4158453015843406e-13,0.0,3.410605131648481e-13,0.0,1.0000000000000118,1.000000000000012,0.9999999999999998,1.8019669870548325e-16,5.551115123125783e-17,9.155133597044475e-16,9.725017331314221e-17,6.103372285103644e-17,4.1629228265941034e-16,5.095392009810375e-17,8.881784197001252e-16,0.0,0.0
mild_horizontal,2.5,0.0,horizontal,20,10.0,0.0,10.0,12.5,0.0,12.5,exact_distance_minus_5cm,12.5,0.0,1.1084733132146996,1.9895196601282805e-13,1.3500311979441904e-13,0.0,1.9895196601282805e-13,0.0,0.4444444444444472,0.666666666666671,0.6666666666666665,1.1310446566033705,1.1290650005948877,1.525296962791157,-1.1310446566033705,4.852478720248746e-17,2.220446049250313e-16,0.3333333333333333,1.4661686886998488,0.8266585834463535,1.1084733132146996
mild_horizontal,2.5,0.0,horizontal,20,10.0,0.0,10.0,12.5,0.0,12.5,exact_distance_plus_5cm,12.5,0.0,1.1084733132146996,1.9895196601282805e-13,1.3500311979441904e-13,0.0,1.9895196601282805e-13,0.0,1.7777777777777888,1.333333333333342,1.333333333333333,1.1310446566033707,1.1290650005948877,1.5252969627911577,1.131044656603371,9.65831288302328e-17,4.996003610813204e-16,0.33333333333333337,1.466168688699848,0.8266585834463537,1.1084733132146996
mild_horizontal,2.5,0.0,horizontal,20,10.0,0.0,10.0,12.5,0.0,12.5,planar_no_correction,12.5,0.0,0.052927592154730974,0.6871782529653387,0.4841051928544644,0.0,0.6871782529653387,0.0,0.9305593876845671,0.9762954556773293,0.9531534560293209,0.06114029684548067,0.05555929508606376,0.13206538232478895,-0.060882546547908506,0.0047701293865232,0.015870146581992216,0.016873424955375207,0.11930083843185971,0.021203634406797293,0.052927592154730974
mild_horizontal,2.5,0.0,vertical,0,0.0,0.0,0.0,2.5,0.0,2.5,exact_true_distance,2.5,0.0,0.0,1.1368683772161603e-13,7.105427357601002e-14,0.0,1.1368683772161603e-13,0.0,1.0000000000000036,1.0000000000000036,1.0,5.943430759832467e-17,2.7755575615628914e-17,2.482534153247273e-16,-3.5797002777581415e-18,3.0747840829073954e-17,2.3915410848715594e-16,6.492382335408473e-17,2.220446049250313e-16,2.220446049250313e-16,0.0
mild_horizontal,2.5,0.0,vertical,0,0.0,0.0,0.0,2.5,0.0,2.5,exact_distance_minus_5cm,2.5,0.0,0.21830471454256029,8.526512829121202e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,0.44444444444444553,0.6666666666666682,0.6666666666666667,0.33229195974866155,0.32756536092721905,0.6695998321423838,-0.33229195974866155,2.4573529310944507e-17,1.942890293094024e-16,0.33333333333333337,0.5815392141587254,0.37345730803347493,0.21830471454256029
mild_horizontal,2.5,0.0,vertical,0,0.0,0.0,0.0,2.5,0.0,2.5,exact_distance_plus_5cm,2.5,0.0,0.21830471454256029,8.526512829121202e-14,4.263256414560601e-14,0.0,5.684341886080802e-14,0.0,1.7777777777777821,1.3333333333333364,1.3333333333333335,0.33229195974866155,0.32756536092721883,0.6695998321423835,0.33229195974866144,4.9739403223442074e-17,3.885780586188048e-16,0.3333333333333333,0.5815392141587251,0.37345730803347504,0.21830471454256029
mild_horizontal,2.5,0.0,vertical,0,0.0,0.0,0.0,2.5,0.0,2.5,planar_no_correction,2.5,0.0,0.00041567412980725305,0.02727929416298025,0.019215974857445417,0.0,0.027279294162951828,0.0,0.9971462064642567,0.9990476306803348,0.9980967631995852,0.0023088705084215555,0.0013587897125048132,0.011222322089767277,-0.002231643769774446,0.0005241819033680474,0.0033672957851503017,0.0017163270732193057,0.0075193587120790835,0.0020661336205418496,0.00041567412980725305
mild_horizontal,2.5,0.0,vertical,1,0.0,0.5,0.5,2.5,0.5,2.5495097567963922,exact_true_distance,2.5,0.5,0.0,1.4210854715202004e-13,7.105427357601002e-14,0.0,1.4210854715202004e-13,0.0,1.0000000000000033,1.0000000000000036,0.9999999999999998,5.818374539586588e-17,5.551115123125783e-17,4.577566798522237e-16,8.403993881859685e-18,3.135271915302844e-17,3.751967237598433e-16,6.524983924152275e-17,2.220446049250313e-16,1.1102230246251565e-16,0.0
mild_horizontal,2.5,0.0,vertical,1,0.0,0.5,0.5,2.5,0.5,2.5495097567963922,exact_distance_minus_5cm,2.5,0.5,0.22263093539728915,1.1368683772161603e-13,5.684341886080802e-14,5.684341886080802e-14,1.1368683772161603e-13,0.0,0.4444444444444453,0.6666666666666682,0.6666666666666664,0.33448251745331403,0.32716992791476984,0.6938243162565351,-0.33448251745331403,2.842015736371283e-17,3.885780586188048e-16,0.33333333333333337,0.5846018326654491,0.33275868558522254,0.22263093539728915
mild_horizontal,2.5,0.0,vertical,1,0.0,0.5,0.5,2.5,0.5,2.5495097567963922,exact_distance_plus_5cm,2.5,0.5,0.22263093539728915,1.1368683772161603e-13,5.684341886080802e-14,5.684341886080802e-14,1.1368683772161603e-13,0.0,1.777777777777781,1.3333333333333364,1.3333333333333328,0.3344825174533141,0.32716992791477,0.693824316256535,0.3344825174533141,5.652040736421757e-17,8.326672684688674e-16,0.3333333333333333,0.5846018326654489,0.3327586855852228,0.22263093539728915
mild_horizontal,2.5,0.0,vertical,1,0.0,0.5,0.5,2.5,0.5,2.5495097567963922,planar_no_correction,2.5,0.5,0.0004349451208254569,0.038224200122982666,0.015991013853948743,0.02182931699070423,0.014190437623483376,0.0,0.9970702715902753,0.9990111075208313,0.9980572428915505,0.002360355971108637,0.0013788839651036856,0.01245684457278601,-0.0022793347586371345,0.0005426150011592362,0.004076125195158772,0.0017414889333151075,0.007580079405851232,0.001458699421460526,0.0004349451208254569
mild_horizontal,2.5,0.0,vertical,2,0.0,1.0,1.0,2.5,1.0,2.692582403567252,exact_true_distance,2.5,1.0,0.0,1.1368683772161603e-13,4.263256414560601e-14,1.1368683772161603e-13,8.526512829121202e-14,0.0,1.0000000000000058,1.0000000000000038,1.000000000000002,6.014308483655934e-17,2.7755575615628914e-17,4.440892098500626e-16,-7.90379258517748e-18,3.15054348690219e-17,3.332384924189699e-16,6.378792794605159e-17,2.220446049250313e-16,1.1102230246251565e-16,0.0
mild_horizontal,2.5,0.0,vertical,2,0.0,1.0,1.0,2.5,1.0,2.692582403567252,exact_distance_minus_5cm,2.5,1.0,0.2351349628787562,4.263256414560601e-14,2.842170943040401e-14,0.0,2.842170943040401e-14,0.0,0.44444444444444603,0.6666666666666682,0.6666666666666675,0.3410395636337729,0.3408658034815817,0.7199817981353421,-0.34103956363377286,2.518135330103989e-17,1.6653345369377348e-16,0.33333333333333337,0.5912223254264305,0.29300858141638025,0.2351349628787562
mild_horizontal,2.5,0.0,vertical,2,0.0,1.0,1.0,2.5,1.0,2.692582403567252,exact_distance_plus_5cm,2.5,1.0,0.2351349628787562,4.263256414560601e-14,2.842170943040401e-14,0.0,2.842170943040401e-14,0.0,1.777777777777784,1.3333333333333364,1.333333333333335,0.34103956363377286,0.34086580348158146,0.7199817981353418,0.34103956363377286,5.0908613038005856e-17,3.3306690738754696e-16,0.3333333333333333,0.59122232542643,0.2930085814163803,0.2351349628787562
mild_horizontal,2.5,0.0,vertical,2,0.0,1.0,1.0,2.5,1.0,2.692582403567252,planar_no_correction,2.5,1.0,0.0004989730905698837,0.050458491025040075,0.021818837115247902,0.04365197824375855,0.0032679365157832763,0.0,0.9968424900984605,0.9989191945220721,0.997921048634364,0.002515952412805266,0.0015356138347956214,0.01391551118803629,-0.00242361189562132,0.0005971825680719835,0.004867873883616867,0.0018169447616814144,0.007883376355678436,0.000992068078385455,0.0004989730905698837
mild_horizontal,2.5,0.0,vertical,3,0.0,1.5,1.5,2.5,1.5,2.9154759474226504,exact_true_distance,2.5,1.5,0.0,1.2789769243681803e-13,5.684341886080802e-14,1.1368683772161603e-13,1.1368683772161603e-13,0.0,1.0000000000000044,1.0000000000000038,1.0000000000000007,5.95600342493673e-17,5.551115123125783e-17,4.577566798522237e-16,1.3779623104661927e-18,3.16740740602579e-17,3.751967237598433e-16,6.455750558917397e-17,2.220446049250313e-16,0.0,0.0
mild_horizontal,2.5,0.0,vertical,3,0.0,1.5,1.5,2.5,1.5,2.9154759474226504,exact_distance_minus_5cm,2.5,1.5,0.25462165872192,4.263256414560601e-14,2.842170943040401e-14,0.0,2.842170943040401e-14,0.0,0.44444444444444603,0.6666666666666682,0.6666666666666675,0.35192541460419446,0.3592899825008268,0.7478847007641517,-0.35192541460419446,2.828703462224881e-17,3.885780586188048e-16,0.33333333333333337,0.6079860018672657,0.25462165872192005,0.25462165872192
mild_horizontal,2.5,0.0,vertical,3,0.0,1.5,1.5,2.5,1.5,2.9154759474226504,exact_distance_plus_5cm,2.5,1.5,0.25462165872192,4.263256414560601e-14,2.842170943040401e-14,0.0,2.842170943040401e-14,0.0,1.777777777777784,1.3333333333333364,1.333333333333335,0.35192541460419446,0.3592899825008268,0.7478847007641514,0.35192541460419446,5.645642589157594e-17,8.326672684688674e-16,0.33333333333333337,0.6079860018672657,0.2546216587219199,0.25462165872192
mild_horizontal,2.5,0.0,vertical,3,0.0,1.5,1.5,2.5,1.5,2.9154759474226504,planar_no_correction,2.5,1.5,0.0006229211845807082,0.06628459076492277,0.03272524176794889,0.06546133006645505,0.02509848899228473,0.0,0.99646293137215,0.9988155811087132,0.9976445604363203,0.002779083995189656,0.0017932460603399785,0.015615190911889643,-0.0026680850863397164,0.0006887705013862252,0.005744785524269801,0.0019426099244613303,0.008505339637480458,0.0006464333428906427,0.0006229211845807082
mild_horizontal,2.5,0.0,vertical,4,0.0,2.0,2.0,2.5,2.0,3.2015621187164243,exact_true_distance,2.5,2.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.000000000000007,1.0000000000000036,1.0000000000000036,6.28920624349575e-17,3.469446951953614e-18,4.440892098500626e-16,-4.337580622438881e-19,3.1153956702059615e-17,3.332384924189699e-16,5.93852457798188e-17,2.220446049250313e-16,0.0,0.0
mild_horizontal,2.5,0.0,vertical,4,0.0,2.0,2.0,2.5,2.0,3.2015621187164243,exact_distance_minus_5cm,2.5,2.0,0.2796454320884771,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.4444444444444465,0.6666666666666682,0.6666666666666682,0.36706887980889347,0.37876466969886713,0.777361345974873,-0.3670688798088934,2.714775162553353e-17,3.885780586188048e-16,0.33333333333333337,0.6353676117530224,0.21828873179674352,0.2796454320884771
mild_horizontal,2.5,0.0,vertical,4,0.0,2.0,2.0,2.5,2.0,3.2015621187164243,exact_distance_plus_5cm,2.5,2.0,0.27964543208847703,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.7777777777777857,1.3333333333333364,1.3333333333333364,0.3670688798088934,0.3787646696988672,0.7773613459748734,0.3670688798088934,5.458341987795435e-17,6.106226635438361e-16,0.3333333333333333,0.635367611753022,0.21828873179674343,0.27964543208847703
mild_horizontal,2.5,0.0,vertical,4,0.0,2.0,2.0,2.5,2.0,3.2015621187164243,planar_no_correction,2.5,2.0,0.0008242791120880223,0.08792525794937944,0.043631180597039076,0.0872507228546624,0.0513045377592789,0.0,0.9959317110267724,0.9987355838163099,0.9971925774599684,0.0031554699969408182,0.002123462925762461,0.017572636254611942,-0.0030187614698248414,0.0008168297850287304,0.006708404750648245,0.0021183691771881627,0.009670104791633397,0.0004024585066214653,0.0008242791120880223
mild_horizontal,2.5,0.0,vertical,5,0.0,2.5,2.5,2.5,2.5,3.5355339059327378,exact_true_distance,2.5,2.5,0.0,8.526512829121202e-14,5.684341886080802e-14,0.0,8.526512829121202e-14,0.0,1.0000000000000044,1.0000000000000036,1.0000000000000009,6.459383218040467e-17,5.551115123125783e-17,4.577566798522237e-16,-5.8183353026120645e-18,3.271534460877572e-17,3.751967237598433e-16,6.276165691995438e-17,2.220446049250313e-16,5.551115123125783e-17,0.0
mild_horizontal,2.5,0.0,vertical,5,0.0,2.5,2.5,2.5,2.5,3.5355339059327378,exact_distance_minus_5cm,2.5,2.5,0.3088765840464717,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,5.684341886080802e-14,0.0,0.4444444444444465,0.666666666666669,0.6666666666666674,0.38636601821134264,0.4013186984618008,0.8082567726407253,-0.38636601821134264,3.062339033290408e-17,3.885780586188048e-16,0.33333333333333337,0.6649383353840974,0.18519416599597935,0.3088765840464717
mild_horizontal,2.5,0.0,vertical,5,0.0,2.5,2.5,2.5,2.5,3.5355339059327378,exact_distance_plus_5cm,2.5,2.5,0.3088765840464716,1.1368683772161603e-13,5.684341886080802e-14,1.1368683772161603e-13,5.684341886080802e-14,0.0,1.7777777777777857,1.333333333333338,1.3333333333333348,0.3863660182113426,0.401318698461801,0.808256772640725,0.3863660182113426,6.133243328240903e-17,8.326672684688674e-16,0.33333333333333337,0.6649383353840974,0.18519416599597938,0.3088765840464716
mild_horizontal,2.5,0.0,vertical,5,0.0,2.5,2.5,2.5,2.5,3.5355339059327378,planar_no_correction,2.5,2.5,0.001119622912454363,0.11540641718050892,0.05452895003590186,0.10901351313555097,0.0818900523709658,0.0,0.995248990874609,0.9986839211534385,0.9965605431247334,0.0036531376154040228,0.002532169632839711,0.019804731517968747,-0.0034840275374228295,0.0009824886691974927,0.007759762845106552,0.0023441116362832915,0.011081386416259857,0.0002416672874087622,0.001119622912454363
mild_horizontal,2.5,0.0,vertical,6,0.0,3.0,3.0,2.5,3.0,3.905124837953327,exact_true_distance,2.5,3.0,1.1102230246251565e-16,1.4210854715202004e-14,0.0,0.0,0.0,0.0,1.000000000000007,1.0000000000000036,1.0000000000000036,7.727453193668984e-17,2.7755575615628914e-17,4.440892098500626e-16,1.73143139499251e-18,3.5971837220950776e-17,3.332384924189699e-16,6.260021372366906e-17,2.2887833992611187e-16,0.0,1.1102230246251565e-16
mild_horizontal,2.5,0.0,vertical,6,0.0,3.0,3.0,2.5,3.0,3.905124837953327,exact_distance_minus_5cm,2.5,3.0,0.3412509707308295,2.4158453015843406e-13,1.1368683772161603e-13,2.2737367544323206e-13,1.1368683772161603e-13,0.0,0.4444444444444465,0.6666666666666695,0.6666666666666669,0.409660932787759,0.4288834992138406,0.8404326012023879,-0.409660932787759,3.108674002993774e-17,3.885780586188048e-16,0.33333333333333337,0.6968858897846907,0.15736825437682442,0.3412509707308295
